ID's,Predictions
105.0,0.0
9078.0,7.0
18279.0,1.0
6090.0,2.0
6082.0,6.0
17018.0,9.0
1925.0,8.0
18440.0,4.0
6917.0,5.0
19528.0,5.0
552.0,6.0
3911.0,6.0
3389.0,3.0
13629.0,6.0
2430.0,8.0
458.0,0.0
13395.0,2.0
207.0,3.0
899.0,2.0
11653.0,2.0
16405.0,1.0
8601.0,8.0
894.0,6.0
514.0,9.0
4109.0,0.0
13258.0,4.0
15313.0,5.0
15349.0,6.0
7179.0,2.0
10326.0,1.0
11787.0,2.0
1560.0,7.0
13612.0,1.0
17650.0,7.0
19811.0,9.0
4780.0,2.0
18311.0,9.0
11894.0,8.0
2356.0,0.0
4790.0,8.0
16690.0,9.0
10181.0,7.0
7057.0,6.0
16082.0,2.0
661.0,6.0
4644.0,4.0
15711.0,2.0
2920.0,3.0
16002.0,0.0
14025.0,2.0
8946.0,4.0
12732.0,9.0
6236.0,1.0
16309.0,0.0
13518.0,9.0
352.0,7.0
7005.0,2.0
14036.0,2.0
16542.0,2.0
956.0,0.0
2071.0,4.0
8595.0,7.0
15140.0,5.0
12803.0,9.0
3453.0,9.0
6675.0,7.0
955.0,1.0
6295.0,0.0
15921.0,6.0
18096.0,4.0
15282.0,6.0
4703.0,5.0
6563.0,4.0
12003.0,1.0
10817.0,5.0
11171.0,7.0
12582.0,4.0
12201.0,3.0
17778.0,0.0
12473.0,2.0
9461.0,1.0
15596.0,7.0
529.0,6.0
19342.0,1.0
19975.0,6.0
12765.0,6.0
13910.0,2.0
11561.0,8.0
9131.0,9.0
525.0,9.0
16385.0,7.0
374.0,6.0
12197.0,5.0
4648.0,4.0
2365.0,1.0
17909.0,3.0
1646.0,6.0
13.0,1.0
4599.0,0.0
2278.0,9.0
14296.0,8.0
3155.0,8.0
8321.0,0.0
3814.0,9.0
13125.0,9.0
3216.0,4.0
2113.0,8.0
10238.0,6.0
13760.0,9.0
12588.0,1.0
3374.0,0.0
6430.0,2.0
19850.0,4.0
19465.0,2.0
11970.0,6.0
629.0,3.0
16653.0,1.0
10831.0,1.0
5724.0,0.0
11083.0,1.0
13149.0,2.0
19816.0,5.0
9472.0,0.0
6276.0,9.0
15635.0,6.0
5895.0,0.0
13994.0,2.0
10552.0,5.0
16959.0,0.0
6099.0,9.0
9499.0,3.0
19576.0,4.0
3178.0,2.0
19118.0,7.0
6116.0,4.0
15563.0,9.0
3568.0,1.0
9847.0,7.0
14135.0,3.0
18587.0,0.0
17774.0,4.0
1742.0,8.0
18309.0,9.0
619.0,0.0
17658.0,7.0
17340.0,3.0
1939.0,2.0
16001.0,2.0
968.0,4.0
14846.0,0.0
281.0,6.0
15360.0,3.0
6262.0,9.0
1058.0,0.0
10724.0,1.0
5178.0,7.0
6980.0,3.0
9200.0,6.0
1229.0,4.0
8467.0,8.0
19124.0,2.0
2289.0,4.0
1239.0,2.0
5370.0,8.0
16170.0,2.0
125.0,5.0
12504.0,8.0
15398.0,8.0
6638.0,1.0
6570.0,0.0
3249.0,8.0
9110.0,3.0
7595.0,0.0
13605.0,1.0
12115.0,9.0
6294.0,1.0
5757.0,4.0
12595.0,4.0
1969.0,0.0
10985.0,4.0
17275.0,4.0
4470.0,2.0
10225.0,3.0
9556.0,2.0
9206.0,9.0
9991.0,3.0
7519.0,3.0
13669.0,3.0
4612.0,9.0
12373.0,8.0
17582.0,6.0
15552.0,8.0
14646.0,7.0
5238.0,6.0
15577.0,2.0
15504.0,0.0
3719.0,7.0
302.0,8.0
12144.0,7.0
17370.0,3.0
10055.0,9.0
4440.0,5.0
3072.0,1.0
13598.0,8.0
14287.0,4.0
13965.0,3.0
19508.0,0.0
9519.0,2.0
13380.0,3.0
11865.0,3.0
8125.0,3.0
3291.0,3.0
4033.0,2.0
5105.0,9.0
17087.0,0.0
8133.0,4.0
16958.0,3.0
5704.0,8.0
7848.0,8.0
12975.0,3.0
6924.0,5.0
19614.0,1.0
488.0,0.0
7114.0,2.0
15740.0,3.0
3173.0,9.0
1667.0,0.0
4114.0,1.0
3553.0,4.0
7761.0,7.0
1000.0,8.0
15638.0,3.0
17772.0,3.0
5450.0,0.0
3712.0,5.0
1367.0,5.0
8189.0,4.0
9013.0,6.0
16838.0,1.0
19156.0,7.0
3726.0,2.0
4806.0,1.0
2190.0,1.0
9108.0,1.0
12178.0,1.0
2875.0,8.0
5592.0,3.0
17824.0,3.0
12592.0,3.0
8927.0,1.0
14437.0,8.0
11530.0,4.0
7010.0,1.0
11207.0,6.0
2989.0,1.0
12040.0,1.0
9218.0,1.0
6471.0,5.0
2863.0,6.0
10693.0,7.0
1177.0,3.0
4760.0,2.0
11.0,7.0
16353.0,3.0
11556.0,0.0
11563.0,4.0
14051.0,3.0
11022.0,3.0
8234.0,8.0
16173.0,6.0
13178.0,5.0
6570.0,5.0
406.0,2.0
9206.0,1.0
4431.0,6.0
6542.0,7.0
8906.0,9.0
4146.0,6.0
12046.0,5.0
12611.0,4.0
13076.0,8.0
16524.0,6.0
4882.0,0.0
14113.0,3.0
13645.0,6.0
6012.0,4.0
17347.0,1.0
7151.0,6.0
3610.0,8.0
9884.0,2.0
6894.0,1.0
13467.0,8.0
16489.0,5.0
9873.0,4.0
12289.0,5.0
12208.0,1.0
10828.0,8.0
2137.0,0.0
19914.0,5.0
1286.0,6.0
15710.0,0.0
11371.0,7.0
15945.0,6.0
7052.0,1.0
3654.0,2.0
18743.0,1.0
15600.0,8.0
8636.0,0.0
6441.0,7.0
9667.0,2.0
12149.0,0.0
1798.0,8.0
9600.0,0.0
5495.0,0.0
9900.0,2.0
13673.0,9.0
11130.0,0.0
15222.0,2.0
1300.0,7.0
9435.0,5.0
19481.0,2.0
4616.0,5.0
16393.0,5.0
10617.0,4.0
5752.0,8.0
9852.0,7.0
6295.0,1.0
17456.0,7.0
3225.0,1.0
1316.0,9.0
12337.0,3.0
6807.0,2.0
3683.0,1.0
7227.0,0.0
3273.0,9.0
145.0,9.0
5010.0,9.0
16035.0,4.0
3040.0,2.0
9654.0,8.0
16866.0,8.0
19563.0,6.0
17633.0,2.0
17014.0,1.0
14996.0,0.0
16336.0,0.0
8853.0,5.0
11695.0,8.0
2852.0,5.0
16014.0,8.0
987.0,5.0
7622.0,5.0
9160.0,7.0
17484.0,4.0
6652.0,4.0
7421.0,2.0
769.0,0.0
17727.0,6.0
14114.0,0.0
4358.0,7.0
11543.0,6.0
18733.0,5.0
5699.0,2.0
17625.0,7.0
1125.0,6.0
10793.0,7.0
6764.0,3.0
12323.0,6.0
13031.0,7.0
14052.0,6.0
12640.0,3.0
7843.0,0.0
14210.0,8.0
16456.0,5.0
10106.0,8.0
5189.0,3.0
2472.0,5.0
17091.0,1.0
18188.0,2.0
6704.0,4.0
3713.0,7.0
5051.0,4.0
10756.0,3.0
2475.0,1.0
3610.0,5.0
4255.0,9.0
14484.0,7.0
1735.0,4.0
8258.0,3.0
7979.0,3.0
2428.0,8.0
12345.0,8.0
7426.0,4.0
8533.0,5.0
5249.0,3.0
19201.0,6.0
9686.0,7.0
14109.0,6.0
661.0,7.0
12075.0,7.0
14788.0,6.0
10060.0,9.0
15836.0,5.0
10526.0,1.0
3374.0,6.0
207.0,3.0
2665.0,9.0
18877.0,5.0
632.0,5.0
3083.0,3.0
13711.0,4.0
10123.0,5.0
7123.0,2.0
10754.0,4.0
1679.0,6.0
15901.0,6.0
236.0,5.0
7446.0,5.0
4443.0,2.0
15463.0,9.0
8555.0,1.0
18752.0,3.0
16669.0,6.0
148.0,5.0
13395.0,6.0
4895.0,1.0
17396.0,9.0
11023.0,8.0
10699.0,8.0
9715.0,4.0
19169.0,3.0
16163.0,8.0
5782.0,0.0
18792.0,2.0
16724.0,3.0
2817.0,1.0
15096.0,3.0
18880.0,6.0
5299.0,8.0
9917.0,3.0
18073.0,1.0
3267.0,5.0
4406.0,3.0
17826.0,6.0
10382.0,7.0
4437.0,1.0
5435.0,0.0
4107.0,5.0
560.0,8.0
12329.0,5.0
1826.0,6.0
11421.0,2.0
12265.0,0.0
7629.0,4.0
8325.0,4.0
19522.0,6.0
7693.0,3.0
8264.0,6.0
12686.0,8.0
13716.0,2.0
6721.0,6.0
19362.0,5.0
7373.0,2.0
5907.0,3.0
16127.0,7.0
5656.0,2.0
8984.0,4.0
8286.0,6.0
5901.0,1.0
4917.0,0.0
8429.0,5.0
14716.0,0.0
15795.0,3.0
11138.0,2.0
2530.0,9.0
18344.0,5.0
17432.0,1.0
5772.0,4.0
15476.0,1.0
18913.0,3.0
15751.0,6.0
2964.0,3.0
7137.0,4.0
17347.0,9.0
16920.0,6.0
13891.0,5.0
7340.0,8.0
7967.0,5.0
12415.0,1.0
11871.0,5.0
11916.0,4.0
8734.0,2.0
845.0,6.0
19420.0,5.0
2494.0,5.0
12677.0,5.0
19103.0,2.0
18268.0,3.0
12330.0,7.0
5179.0,0.0
6610.0,7.0
6430.0,0.0
7154.0,0.0
13828.0,2.0
10145.0,7.0
6488.0,6.0
3850.0,6.0
17073.0,1.0
13564.0,1.0
5078.0,6.0
12168.0,1.0
5448.0,1.0
17563.0,9.0
9074.0,0.0
6406.0,4.0
8800.0,7.0
14083.0,1.0
1638.0,6.0
10340.0,1.0
1382.0,2.0
1403.0,2.0
9011.0,6.0
3292.0,9.0
9011.0,4.0
419.0,9.0
12411.0,0.0
4517.0,1.0
19686.0,6.0
15422.0,2.0
9700.0,8.0
5693.0,3.0
767.0,9.0
18428.0,2.0
14818.0,4.0
1549.0,2.0
9956.0,8.0
6140.0,6.0
10837.0,9.0
3716.0,1.0
4481.0,8.0
6548.0,1.0
18677.0,4.0
4837.0,2.0
7758.0,7.0
10900.0,8.0
7993.0,4.0
5542.0,6.0
14828.0,3.0
16052.0,2.0
2385.0,2.0
14308.0,2.0
671.0,8.0
163.0,9.0
8656.0,7.0
11234.0,2.0
4795.0,4.0
10634.0,0.0
4798.0,1.0
18739.0,7.0
10749.0,8.0
5827.0,9.0
4719.0,4.0
593.0,1.0
7394.0,0.0
14056.0,7.0
19877.0,8.0
10636.0,8.0
19056.0,1.0
16.0,0.0
3191.0,1.0
392.0,0.0
6272.0,2.0
16955.0,3.0
3631.0,3.0
6172.0,9.0
9312.0,6.0
18663.0,5.0
8906.0,5.0
17159.0,6.0
18631.0,8.0
16462.0,1.0
8080.0,7.0
7099.0,3.0
14916.0,4.0
7083.0,4.0
9223.0,6.0
4940.0,4.0
19655.0,5.0
3456.0,9.0
7788.0,2.0
2711.0,6.0
11280.0,2.0
18052.0,0.0
16531.0,1.0
12089.0,3.0
10142.0,9.0
16749.0,6.0
15587.0,4.0
9866.0,0.0
4531.0,7.0
12686.0,4.0
5330.0,4.0
5510.0,1.0
8964.0,3.0
6493.0,9.0
10759.0,6.0
5439.0,7.0
14473.0,0.0
9765.0,4.0
13279.0,9.0
6511.0,4.0
11483.0,7.0
17630.0,0.0
2376.0,5.0
19393.0,3.0
11824.0,1.0
18211.0,8.0
6979.0,7.0
9832.0,1.0
12504.0,4.0
6910.0,0.0
14089.0,1.0
2196.0,9.0
5978.0,9.0
17153.0,6.0
780.0,2.0
9908.0,0.0
6303.0,3.0
14686.0,1.0
3983.0,4.0
9503.0,6.0
16905.0,6.0
13070.0,0.0
12232.0,2.0
4583.0,5.0
5946.0,2.0
16377.0,8.0
7128.0,4.0
11889.0,6.0
12275.0,1.0
2461.0,1.0
14291.0,9.0
14036.0,5.0
11435.0,9.0
685.0,5.0
18544.0,5.0
12258.0,3.0
15990.0,7.0
16422.0,3.0
10736.0,2.0
4875.0,2.0
17640.0,4.0
11182.0,6.0
2196.0,7.0
7165.0,1.0
15997.0,4.0
14215.0,3.0
301.0,2.0
17030.0,3.0
14571.0,6.0
9951.0,4.0
10773.0,4.0
16140.0,0.0
19921.0,2.0
13057.0,7.0
12500.0,0.0
15921.0,7.0
11870.0,0.0
4082.0,2.0
13718.0,9.0
10517.0,8.0
3754.0,0.0
1724.0,4.0
1376.0,2.0
8706.0,5.0
8894.0,4.0
18037.0,5.0
18450.0,5.0
16406.0,1.0
18844.0,7.0
5926.0,4.0
6251.0,0.0
9496.0,1.0
3300.0,5.0
8553.0,3.0
3727.0,7.0
16898.0,0.0
16832.0,8.0
6019.0,4.0
15463.0,9.0
10047.0,5.0
11754.0,9.0
2520.0,8.0
3081.0,2.0
1428.0,1.0
3967.0,1.0
6445.0,7.0
14566.0,4.0
14042.0,0.0
11329.0,7.0
2159.0,7.0
5132.0,5.0
18931.0,4.0
19363.0,7.0
14933.0,4.0
10473.0,1.0
19033.0,8.0
10805.0,4.0
3083.0,3.0
17421.0,2.0
13944.0,2.0
19873.0,8.0
7604.0,7.0
15379.0,2.0
19018.0,3.0
3983.0,8.0
1778.0,7.0
5110.0,5.0
12087.0,4.0
17508.0,9.0
17081.0,1.0
2179.0,0.0
9596.0,8.0
5251.0,1.0
9235.0,9.0
18313.0,1.0
14871.0,7.0
1013.0,7.0
16610.0,6.0
1828.0,4.0
7909.0,8.0
5588.0,7.0
13109.0,9.0
2023.0,0.0
14537.0,0.0
5891.0,3.0
1080.0,5.0
5036.0,0.0
15379.0,4.0
10822.0,1.0
2563.0,3.0
3292.0,2.0
3586.0,8.0
16087.0,8.0
16100.0,6.0
6643.0,9.0
3959.0,8.0
11005.0,1.0
10775.0,3.0
161.0,6.0
16029.0,8.0
16977.0,9.0
14226.0,6.0
11154.0,5.0
12080.0,2.0
3390.0,3.0
5997.0,5.0
12693.0,7.0
17047.0,8.0
9324.0,1.0
541.0,7.0
5093.0,8.0
13428.0,9.0
11166.0,4.0
17251.0,3.0
16063.0,9.0
10258.0,9.0
16044.0,8.0
5469.0,2.0
6256.0,8.0
10720.0,8.0
1169.0,8.0
830.0,0.0
1651.0,4.0
17520.0,3.0
19194.0,6.0
9518.0,6.0
13258.0,3.0
16184.0,1.0
1019.0,4.0
10028.0,4.0
12448.0,8.0
12485.0,6.0
1283.0,1.0
17043.0,2.0
18394.0,7.0
1733.0,2.0
18509.0,8.0
18555.0,5.0
16230.0,3.0
14472.0,8.0
12889.0,5.0
3471.0,5.0
9028.0,9.0
8329.0,2.0
2097.0,2.0
14082.0,6.0
13930.0,8.0
10077.0,1.0
6397.0,6.0
2757.0,9.0
18284.0,0.0
18994.0,0.0
17833.0,5.0
5017.0,9.0
16370.0,1.0
7999.0,4.0
10195.0,9.0
2096.0,6.0
15433.0,5.0
10595.0,0.0
15941.0,5.0
19715.0,3.0
15078.0,9.0
5105.0,5.0
19362.0,3.0
2839.0,2.0
3384.0,3.0
10851.0,4.0
10053.0,8.0
13493.0,6.0
17069.0,1.0
14139.0,0.0
7531.0,6.0
4283.0,1.0
7736.0,1.0
7710.0,9.0
1619.0,3.0
13975.0,4.0
12835.0,8.0
15261.0,5.0
1431.0,9.0
9067.0,2.0
4713.0,3.0
9557.0,1.0
9435.0,4.0
4998.0,3.0
162.0,5.0
1974.0,6.0
19675.0,5.0
8461.0,8.0
17015.0,8.0
17289.0,9.0
2014.0,2.0
9833.0,0.0
7896.0,9.0
204.0,6.0
16965.0,5.0
9032.0,1.0
5347.0,8.0
2643.0,8.0
8017.0,4.0
18681.0,3.0
17258.0,4.0
5560.0,2.0
15892.0,1.0
14531.0,6.0
17073.0,4.0
4000.0,0.0
14289.0,7.0
17055.0,0.0
7927.0,8.0
15562.0,8.0
1171.0,5.0
11918.0,3.0
9135.0,5.0
6342.0,6.0
17833.0,1.0
11929.0,9.0
2539.0,8.0
3959.0,3.0
13183.0,0.0
5432.0,6.0
18745.0,0.0
1753.0,7.0
18322.0,5.0
10123.0,2.0
16376.0,6.0
6588.0,2.0
6304.0,6.0
7345.0,5.0
15352.0,7.0
597.0,6.0
19446.0,1.0
2336.0,9.0
9879.0,6.0
572.0,3.0
7521.0,2.0
6171.0,9.0
18474.0,9.0
13992.0,0.0
11861.0,8.0
12464.0,1.0
1633.0,0.0
17901.0,6.0
12485.0,4.0
10849.0,0.0
3648.0,7.0
15177.0,3.0
13140.0,7.0
17921.0,2.0
14357.0,5.0
13368.0,2.0
3137.0,4.0
97.0,2.0
11407.0,0.0
12722.0,2.0
12924.0,9.0
3750.0,4.0
8535.0,5.0
4666.0,1.0
16009.0,0.0
16994.0,4.0
1727.0,8.0
1854.0,6.0
10800.0,3.0
5055.0,3.0
10271.0,6.0
18708.0,5.0
12819.0,4.0
9369.0,1.0
9283.0,2.0
13171.0,8.0
5774.0,0.0
6519.0,9.0
10983.0,5.0
18133.0,8.0
14939.0,3.0
781.0,2.0
16282.0,1.0
6823.0,5.0
18489.0,1.0
7193.0,4.0
2113.0,1.0
16280.0,0.0
13565.0,2.0
10183.0,3.0
17961.0,4.0
9203.0,1.0
18658.0,7.0
15795.0,3.0
18810.0,0.0
13489.0,3.0
5546.0,0.0
6852.0,6.0
2551.0,8.0
6411.0,2.0
16391.0,7.0
18939.0,2.0
475.0,8.0
10403.0,9.0
7239.0,2.0
6710.0,0.0
8078.0,3.0
2285.0,3.0
5223.0,4.0
13521.0,1.0
14889.0,8.0
6971.0,6.0
19909.0,5.0
11531.0,3.0
14721.0,4.0
19206.0,0.0
4943.0,4.0
6530.0,6.0
11116.0,2.0
258.0,9.0
282.0,3.0
13937.0,7.0
1898.0,2.0
4135.0,0.0
6629.0,7.0
11168.0,9.0
19584.0,0.0
612.0,9.0
14203.0,8.0
17071.0,0.0
2307.0,8.0
7133.0,7.0
11205.0,9.0
5906.0,9.0
2591.0,4.0
15149.0,5.0
12150.0,5.0
7183.0,6.0
10102.0,3.0
19988.0,3.0
17053.0,4.0
1283.0,8.0
923.0,8.0
1125.0,7.0
1529.0,1.0
8438.0,1.0
16154.0,3.0
8004.0,5.0
9752.0,8.0
10592.0,5.0
3864.0,0.0
226.0,5.0
15036.0,5.0
11739.0,7.0
16648.0,4.0
9587.0,2.0
11749.0,2.0
645.0,7.0
16299.0,0.0
19374.0,1.0
13675.0,7.0
18888.0,3.0
10964.0,2.0
16087.0,6.0
13537.0,5.0
13269.0,2.0
9346.0,3.0
587.0,8.0
12763.0,3.0
9177.0,9.0
4079.0,0.0
3348.0,9.0
18099.0,7.0
10785.0,1.0
12328.0,2.0
6450.0,9.0
13230.0,5.0
5433.0,6.0
1098.0,9.0
7096.0,0.0
18710.0,6.0
11439.0,5.0
9087.0,1.0
16021.0,6.0
6416.0,7.0
6980.0,9.0
18058.0,9.0
11101.0,3.0
7950.0,7.0
9122.0,7.0
12576.0,6.0
1089.0,5.0
4578.0,8.0
9127.0,6.0
10487.0,4.0
155.0,2.0
1958.0,2.0
10693.0,6.0
6344.0,7.0
5779.0,5.0
3830.0,1.0
9046.0,0.0
9794.0,8.0
441.0,0.0
14478.0,4.0
4628.0,2.0
6370.0,5.0
9528.0,7.0
17332.0,7.0
11565.0,3.0
8179.0,6.0
16013.0,0.0
16843.0,9.0
392.0,6.0
12130.0,8.0
18171.0,9.0
10449.0,7.0
17522.0,7.0
7418.0,4.0
2454.0,2.0
17761.0,3.0
15223.0,1.0
6701.0,1.0
2597.0,3.0
141.0,3.0
2659.0,6.0
9031.0,3.0
15037.0,3.0
13970.0,0.0
5661.0,4.0
6142.0,3.0
12109.0,9.0
8787.0,3.0
10096.0,8.0
8472.0,3.0
16807.0,7.0
4249.0,4.0
14949.0,1.0
1750.0,8.0
18351.0,5.0
4088.0,8.0
15282.0,1.0
19330.0,7.0
9641.0,0.0
5075.0,6.0
10412.0,4.0
15686.0,4.0
7230.0,8.0
15432.0,8.0
11002.0,8.0
13947.0,0.0
13686.0,8.0
17915.0,4.0
13074.0,0.0
19374.0,3.0
4493.0,4.0
17317.0,4.0
1460.0,4.0
14140.0,1.0
19107.0,9.0
10704.0,4.0
16669.0,3.0
16648.0,5.0
6816.0,6.0
11639.0,9.0
14424.0,6.0
13965.0,2.0
18146.0,3.0
11240.0,3.0
40.0,8.0
5827.0,6.0
8259.0,2.0
17371.0,8.0
14849.0,2.0
16232.0,3.0
7804.0,1.0
19582.0,6.0
5374.0,4.0
2524.0,6.0
9277.0,4.0
18863.0,9.0
9885.0,9.0
778.0,6.0
1492.0,9.0
17044.0,2.0
17732.0,2.0
13615.0,1.0
12132.0,5.0
10178.0,6.0
7851.0,7.0
16288.0,6.0
7156.0,7.0
2044.0,2.0
7368.0,6.0
19900.0,5.0
13635.0,3.0
9168.0,6.0
17111.0,2.0
11328.0,2.0
13319.0,7.0
342.0,5.0
1447.0,3.0
6581.0,2.0
11851.0,2.0
6317.0,3.0
16910.0,4.0
10088.0,8.0
12946.0,9.0
16789.0,3.0
14567.0,2.0
14868.0,0.0
9765.0,2.0
12466.0,0.0
18230.0,9.0
17862.0,2.0
10587.0,3.0
771.0,0.0
16300.0,0.0
8770.0,8.0
11093.0,9.0
13803.0,6.0
193.0,1.0
2007.0,2.0
17569.0,4.0
18778.0,4.0
11190.0,2.0
9984.0,3.0
9302.0,1.0
7429.0,5.0
2261.0,9.0
6716.0,0.0
8921.0,5.0
4378.0,5.0
7815.0,3.0
13778.0,4.0
19835.0,9.0
12728.0,8.0
10332.0,0.0
9836.0,1.0
2800.0,4.0
8333.0,4.0
5410.0,5.0
17839.0,0.0
5808.0,4.0
6796.0,8.0
10288.0,8.0
17709.0,2.0
17543.0,3.0
4650.0,4.0
4987.0,9.0
15200.0,5.0
4697.0,1.0
16724.0,1.0
3828.0,0.0
18352.0,9.0
17087.0,3.0
12605.0,6.0
5482.0,5.0
18184.0,7.0
5463.0,3.0
13860.0,7.0
4912.0,9.0
4648.0,7.0
855.0,2.0
2866.0,2.0
11834.0,4.0
16294.0,1.0
16566.0,9.0
3112.0,0.0
4492.0,3.0
15114.0,9.0
1517.0,2.0
16018.0,9.0
17740.0,6.0
11431.0,6.0
8210.0,3.0
11595.0,8.0
12871.0,8.0
12743.0,8.0
9324.0,6.0
11531.0,7.0
6588.0,4.0
3311.0,7.0
987.0,7.0
3321.0,5.0
15812.0,9.0
4615.0,6.0
15512.0,3.0
13146.0,4.0
13654.0,4.0
3052.0,7.0
726.0,2.0
3760.0,2.0
1875.0,9.0
13969.0,3.0
4033.0,8.0
5443.0,6.0
17373.0,4.0
3744.0,0.0
16977.0,1.0
1774.0,6.0
10651.0,2.0
935.0,3.0
13395.0,6.0
3808.0,3.0
16715.0,7.0
11641.0,1.0
19086.0,4.0
14376.0,6.0
5889.0,4.0
5054.0,6.0
3868.0,9.0
16585.0,0.0
18881.0,6.0
1842.0,3.0
10058.0,5.0
9101.0,7.0
12497.0,3.0
4658.0,8.0
11381.0,2.0
7544.0,9.0
7718.0,1.0
13851.0,0.0
17154.0,4.0
19539.0,4.0
11777.0,9.0
1628.0,7.0
386.0,7.0
6031.0,1.0
6439.0,5.0
13392.0,6.0
18850.0,4.0
2282.0,8.0
1856.0,0.0
15670.0,4.0
1998.0,8.0
5476.0,5.0
9428.0,6.0
4669.0,8.0
12336.0,5.0
9342.0,9.0
7064.0,8.0
7446.0,9.0
17815.0,0.0
5624.0,1.0
7461.0,9.0
1819.0,4.0
10516.0,1.0
13749.0,5.0
17514.0,2.0
2658.0,1.0
3500.0,8.0
2120.0,5.0
4020.0,8.0
10213.0,5.0
3259.0,8.0
10081.0,9.0
1823.0,3.0
17858.0,1.0
18626.0,3.0
13467.0,4.0
19627.0,9.0
6990.0,4.0
3134.0,7.0
18454.0,8.0
16743.0,9.0
15434.0,6.0
15007.0,8.0
10233.0,2.0
16378.0,0.0
1141.0,0.0
18019.0,0.0
10135.0,3.0
12966.0,2.0
3361.0,9.0
7835.0,5.0
11172.0,6.0
16390.0,3.0
3267.0,2.0
6564.0,9.0
18990.0,1.0
11411.0,3.0
5906.0,7.0
16028.0,2.0
19657.0,9.0
7611.0,1.0
17297.0,9.0
2011.0,5.0
17826.0,2.0
11246.0,4.0
13790.0,0.0
11738.0,4.0
14730.0,1.0
11120.0,1.0
18213.0,7.0
8767.0,4.0
13703.0,9.0
929.0,9.0
11951.0,8.0
15845.0,5.0
17438.0,7.0
15747.0,5.0
5744.0,2.0
18284.0,9.0
9649.0,0.0
6980.0,9.0
7069.0,3.0
9591.0,9.0
19799.0,1.0
442.0,2.0
4652.0,1.0
9370.0,6.0
7597.0,3.0
14325.0,5.0
4458.0,2.0
6591.0,0.0
16346.0,0.0
11826.0,4.0
18693.0,4.0
14138.0,0.0
17294.0,9.0
2169.0,6.0
18556.0,5.0
6313.0,4.0
8315.0,2.0
8036.0,2.0
785.0,0.0
6139.0,3.0
6344.0,8.0
18800.0,6.0
14973.0,8.0
5619.0,9.0
1936.0,7.0
3807.0,9.0
7151.0,7.0
9493.0,0.0
12355.0,2.0
3236.0,1.0
15848.0,4.0
2352.0,7.0
1932.0,2.0
10913.0,8.0
8556.0,5.0
5498.0,8.0
10582.0,9.0
17330.0,8.0
13865.0,2.0
9569.0,4.0
17823.0,9.0
4857.0,9.0
340.0,2.0
11181.0,1.0
16766.0,8.0
8491.0,5.0
138.0,7.0
358.0,1.0
9714.0,7.0
19840.0,6.0
1627.0,1.0
15996.0,9.0
5004.0,2.0
13283.0,9.0
6652.0,8.0
19554.0,8.0
2151.0,9.0
9429.0,3.0
14072.0,5.0
11927.0,7.0
6905.0,8.0
19218.0,1.0
12452.0,0.0
16212.0,1.0
18951.0,0.0
1307.0,1.0
14852.0,2.0
2660.0,6.0
10403.0,0.0
10238.0,4.0
6207.0,3.0
19546.0,6.0
1140.0,4.0
1708.0,1.0
3630.0,3.0
19595.0,5.0
10485.0,0.0
12021.0,6.0
16859.0,2.0
7684.0,5.0
1207.0,3.0
13331.0,3.0
1960.0,0.0
557.0,2.0
15883.0,6.0
13893.0,5.0
882.0,2.0
4761.0,6.0
5867.0,0.0
12869.0,7.0
7166.0,8.0
12982.0,4.0
7929.0,6.0
5347.0,5.0
7269.0,1.0
13527.0,4.0
2454.0,3.0
18330.0,8.0
12991.0,1.0
2808.0,5.0
6642.0,3.0
3825.0,6.0
3536.0,9.0
15309.0,2.0
3802.0,8.0
18354.0,2.0
6142.0,7.0
19203.0,1.0
9094.0,2.0
364.0,0.0
19503.0,2.0
15688.0,3.0
1863.0,3.0
16499.0,1.0
7084.0,2.0
8016.0,7.0
2384.0,8.0
15072.0,0.0
3935.0,1.0
13127.0,5.0
14482.0,0.0
7742.0,0.0
16165.0,5.0
2490.0,2.0
13324.0,6.0
18108.0,6.0
19151.0,0.0
1137.0,9.0
3420.0,8.0
5845.0,6.0
3906.0,6.0
19337.0,4.0
12413.0,4.0
276.0,1.0
18383.0,6.0
17611.0,4.0
6337.0,6.0
11944.0,0.0
15906.0,6.0
17079.0,1.0
12306.0,4.0
10503.0,3.0
19225.0,5.0
4208.0,2.0
11590.0,7.0
10886.0,9.0
12866.0,4.0
1088.0,6.0
3363.0,9.0
24.0,9.0
9764.0,7.0
9959.0,8.0
12935.0,4.0
8068.0,8.0
18619.0,6.0
7295.0,7.0
8392.0,9.0
11390.0,6.0
8448.0,6.0
10433.0,9.0
15038.0,8.0
19559.0,5.0
11528.0,0.0
15743.0,6.0
8605.0,2.0
2014.0,0.0
1381.0,6.0
1098.0,3.0
19810.0,2.0
9101.0,2.0
187.0,0.0
11948.0,0.0
10207.0,3.0
2092.0,7.0
18514.0,2.0
5242.0,6.0
8549.0,2.0
5185.0,1.0
15271.0,9.0
5776.0,4.0
12449.0,3.0
7823.0,9.0
15717.0,0.0
7355.0,8.0
6465.0,8.0
12737.0,2.0
17881.0,7.0
13324.0,7.0
10350.0,4.0
2555.0,0.0
2951.0,6.0
17622.0,3.0
4727.0,6.0
5686.0,5.0
3701.0,2.0
2780.0,3.0
17972.0,1.0
2368.0,5.0
15592.0,0.0
436.0,0.0
2828.0,1.0
1556.0,3.0
13364.0,4.0
15061.0,6.0
10576.0,5.0
16566.0,0.0
7190.0,0.0
5565.0,0.0
15369.0,9.0
